vars,a,b,c,d,h,K,m,sigmaX,NPV_a,NPV_b,PreyDeficit,PredatorDeficit
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.020583526882272475,0.3777867138966508,0.9836010454168904,0.17755752755522053,0.02728837303679959,3035.183046712694,0.878354906219623,0.002138238409835181,5149.174104331749,1041.656699399173,0.4298386554910364,0.5634127770638238
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.029040078240653903,0.6353188359562539,0.9554135027626516,0.181656588170294,0.035451232455047284,2964.5798969166344,1.4855917476570604,0.0010929741361552746,1424.40881207065,166.87883851613142,0.016999380540216623,0.7525415166639268
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.014080857669665268,0.20797441399735775,0.7446501041676916,0.16379953777780276,0.37599798734466444,3163.008062124385,0.9481636918478799,0.009350825535928156,2918.1303099886745,378.0171439155402,0.3156411432045453,0.6852203165229153
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.014174743914608098,0.21713140920861385,0.8378276651064442,0.10317286562690905,0.08751099935832288,1228.541458960009,1.1315255573965493,0.004218567228007506,585.1731682816835,197.6002326782244,0.06766184948661079,0.7157649717365256
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02685856923256834,0.9840274212657759,0.8708703550049501,0.14391830652158225,0.4650333925347547,1566.7433213525974,1.1411106329306266,0.0017454311149754113,745.2328075189362,197.37265706412083,0.019872455039140372,0.5519273478620962
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03985415918900071,0.6321053313746827,0.7376680727322324,0.18368598658811486,0.7702743100649837,3455.068855879183,1.4165841418560505,0.001543276325633287,1654.7515324274764,172.4628484576894,0.01965796836175804,0.7110448204107508
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.018162136418595938,0.792960514896585,0.6171001975377364,0.10203476626175811,0.16218791828364273,1872.6829737799117,0.4427028456243681,0.0049228180083226505,550.6805017731098,723.4049691075649,0.8763984944810093,0.0
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02611080921292156,0.9824008837440412,0.5090379569118886,0.15572862653708497,0.6292059026493901,3098.443534914783,1.3016130222831643,0.009052435395119355,1480.9173136432846,178.98797570578347,0.014923361114157875,0.7593869458109959
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03620973215573771,0.41295231649866154,0.583051422525998,0.16230957407380234,0.46883183692257774,3341.369191545574,1.2602558399298878,0.0027033559765809257,1589.4852155426872,189.41160628223759,0.03843504564548453,0.5855643205607607
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04299873705249971,0.2966735087389073,0.9601105135386536,0.17226848423236246,0.9606768741035866,3206.001152950539,0.6066160743195737,0.009298384651783613,1664.8082358432148,726.4013435024191,0.9152555243180006,0.0
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.036777779899982474,0.5812424457261137,0.8093633561440752,0.15594365893399492,0.48544693855119475,2441.8701036476564,1.070855387738471,0.003606125119584063,3383.1131786332994,535.2866592517986,0.18146281096042866,0.6629834948508071
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.039505312775727185,0.7730123451549457,0.514060618887014,0.1486516430806093,0.7307198003148526,2016.6015688066286,0.3597175632987375,0.004781084239910379,3413.5706703620262,1588.6375752041865,0.3978577193663473,0.467528345971392
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.024256871533373928,0.3527022411389117,0.21444554875703148,0.1487811153361117,0.3152984156324181,2669.31498013527,0.1129111706807802,0.002575331952006943,697.7492984577573,465.0076638109126,0.9809940653848837,0.9608359537849311
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04876487076547642,0.7066398835515939,0.29826443950541454,0.10932649584381503,0.9567573942274443,3226.180841641253,0.3509042417570263,0.0012271023780381068,3266.6842647389544,541.3445788361682,0.12104539404772763,0.6822317769595954
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03944964466071742,0.7359485338898594,0.874766701763531,0.1298858788452233,0.29516282083884243,1851.7992011563047,1.2909379666671161,0.00492774300053094,881.6291646879113,196.77107711012206,0.023320075372263254,0.555566233648801
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.042241883111864435,0.12102072952981362,0.21360157205599686,0.055275454238927525,0.9793384237814285,3067.640936455857,0.8018718644321519,0.0012225621476429328,1854.927612211083,329.65179875065854,0.40869563040640317,0.750313296542672
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0034253374892784503,0.4104026102697022,0.90123881049416,0.17776577864704235,0.65918386788946,1856.2413789489508,1.374655149697033,0.009162565578794125,893.8434412412942,160.55833397623374,0.020240696442359228,0.9401655481917535
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.013384027641236097,0.550540605656873,0.512742384310196,0.08759884201016967,0.4413077690301615,2627.939203463766,0.23796990950349026,0.005226742539234309,871.7389979588805,698.2885913082112,0.9748425656004805,0.8499649735619501
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.003009348351899063,0.5910325315407365,0.3008506172725912,0.1528491656006436,0.4722807511526649,1749.758623498894,1.1720463280361317,0.004819556925113248,842.1721094090445,169.3183167700782,0.013760180369216286,0.9605694608601638
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0023506012036239175,0.07077208469129545,0.8000399879367699,0.10548180370934343,0.2801996285487304,2623.634979501142,1.0114653662144963,0.00627877378641005,1260.6320407384346,192.97545540244622,0.11860130747605192,0.8470500234527937
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.015355594450797143,0.9110374074629309,0.6621268028271721,0.1588514829733193,0.7141806839305909,2220.945377553205,0.10360770345158295,0.00686194471838313,814.8485598936967,612.110884167646,0.9671627992045105,0.7693585455342052
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.025136876377473763,0.9144948589336575,0.887673753526304,0.1870518702173949,0.9341126913977761,3915.112159492215,1.2334142799431431,0.0049717756791481495,1935.7531911014346,193.29928919856297,0.017230919026308446,0.5514140196111952
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.010842679782539813,0.23033902072144424,0.30230452935419605,0.11566898275931527,0.950406782861544,3500.1911692329168,0.8817228495532698,0.004834573043449813,1642.1733523989349,208.5432811413013,0.07003351058243008,0.6751588279920779
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.025210802395341257,0.4790155547008476,0.3836689378098224,0.1361669239430206,0.66384565358964,2943.895083116996,1.4998980081914732,0.008752969714314943,1409.6334981357024,177.07162375427012,0.027603738317075157,0.8764163501513336
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03833830995514734,0.40185876889825534,0.8585568103568784,0.19186756150628925,0.16756398861369415,3494.0877094006455,1.1577214055976892,0.003914479111755433,4840.2613764816515,545.9083511674189,0.2564759630711803,0.6230278815344589
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.042575513497642874,0.43910203902369016,0.6493719729005899,0.073938278158722,0.4567636400922834,2435.7289268191707,1.110560561837267,0.00830566333474118,3091.1342323244667,533.9215355737167,0.21360849014112904,0.6537285172944061
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03189878476586066,0.29195634798755743,0.382845487345515,0.11761296508781129,0.6026886817059876,3046.010878853365,0.5069240797223956,0.0013878799515719513,1475.219285929359,470.90393388361997,0.8683325326272868,0.2086445114867608
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.021771615282265545,0.0997773444756545,0.4112044202316085,0.10055964070875098,0.317070040127564,3537.9483485230317,0.5824376436309613,0.008809559146980298,1369.0330126531207,476.86849933873725,0.9369996686942259,0.5807452329476883
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.016000126750540418,0.03914540623737013,0.8219400250580149,0.13645278668433933,0.246043470778457,3661.83823715049,0.5847156641090666,0.0014009525339427598,1421.77842467068,755.7193454570458,0.9543993855954254,0.5752980686134903
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04282611086265257,0.8313814358991171,0.324256570992415,0.12215437391242312,0.12887171624472069,3900.9445667164287,0.24292481396324145,0.0032346902191298303,209.1460981540792,1641.9569435201222,0.9889151920336763,0.9028186445775999
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04133174183938388,0.8057910015330451,0.5677710454243956,0.05545208563317399,0.8647788673423248,2525.445541757546,0.3613683790832013,0.006163710096874804,5659.401100794543,2058.3227912292014,0.341921800791578,0.3911861222307558
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02070472514108681,0.8508409908468959,0.5442372852983725,0.12012431473366975,0.7602950985492294,2847.4107117825924,1.3487661900794565,0.009804703217202674,1368.9618595937486,187.4620600041726,0.011395429056436833,0.7851952420856558
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04894161936764833,0.9870662588168365,0.20292076654540545,0.13202669717431192,0.19443332324130314,3695.1061067499368,0.9961587498012404,0.008090053642836244,3841.757424311273,400.8891154776736,0.09596091319312236,0.6831167553882277
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02961192528189282,0.18322286486548311,0.26620225719673296,0.15462894046395184,0.5496279931852751,2254.1945353083283,1.3331704076745738,0.007628094981368375,1078.3393590596422,172.00090797741748,0.07040703064113332,0.8927936882209171
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.009079972571803221,0.8908462416900016,0.9114527621954343,0.14166390310475446,0.7096191165827604,1414.117892175443,0.4515249439606065,0.006922823096691406,2744.334430928891,1229.3044204420357,0.2269802236428947,0.556209996794759
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.01931574895207698,0.3935939018165857,0.7358725368261272,0.1624761123041082,0.5851013121765171,2827.874552946642,0.8542028938212567,0.0011998980997676649,3740.8414676142484,620.554342086216,0.2738890306803032,0.6505286531357081
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.023483511544166807,0.8380636131298569,0.22737555100843032,0.10600287808506731,0.7817316351553173,2143.446609914193,0.8488158650389076,0.008496049292115594,1035.249883307172,222.51952613149007,0.04000589863353604,0.7152248864800255
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0229031595356141,0.022027220466265887,0.7968240869878338,0.08443354059875216,0.6399764089094785,3774.6815235090335,0.19025478975531152,0.0016413567309411302,1412.8479240982474,917.1246238657154,0.977147773030572,0.8625106898920217
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.016104379994956,0.7536821640859126,0.2471418307351558,0.14037593941718496,0.707068698866697,2041.7813111657717,1.310155241246564,0.004887030852032851,979.4751038354384,175.11624461392773,0.014690304495939204,0.9306550215771826
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03463840162862015,0.3383975494197876,0.7263339175106782,0.11730599997482206,0.6829024330010514,1618.1912530329587,1.0131682758660872,0.0028377922240594433,1598.3884291771099,404.22127621090635,0.23496040265679816,0.6957916968379539
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.024098484996792215,0.9019331870952996,0.26487812604041305,0.15894258891330845,0.6473992860972296,3692.8721769396384,0.2658260902498387,0.0012732725654738077,4171.335280345443,595.8363374922201,0.11843707601742115,0.6628723526563195
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03458606416699462,0.3230861138116328,0.4904780490804545,0.1995105692994787,0.7856707481834275,3049.0148801516702,0.5779937653266598,0.002441722213062779,3531.3593713356463,781.1020697416689,0.41838027069808076,0.5981677960603287
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.022874564113462205,0.3367850590070524,0.6391680264159789,0.06660004607435774,0.17959605293000316,2603.047878973407,0.427765016156497,0.00783438923306384,629.1450031353354,1142.9411097918223,0.9817233955439537,0.9153344506714466
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.015487118335287254,0.3507192980399414,0.9985907148458011,0.10522375211854232,0.7989200857892207,1837.2969931993089,0.10966195571619954,0.003895647072789438,601.7267008220983,830.4708149836478,0.9788659315772748,0.9159678409243658
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02812514878524181,0.6849978084647155,0.7797830250227231,0.19761303976270728,0.6773163001973509,2482.7698073188567,1.124451414911972,0.006548558054362085,1264.8813386989332,199.32754899739928,0.03641812466206166,0.5593869097686469
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.002919196336472761,0.052544126150514445,0.5076519595525595,0.06826685808845344,0.4381535101083259,3149.3089461390073,1.4569192625919927,0.005715432860537464,1517.9160359721361,200.6247482558475,0.14016551593691048,0.923565717736335
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.024141586327701754,0.6579297200721652,0.6807585965278262,0.0738068754201573,0.33543784771288143,1954.0519317552073,0.6164377646338703,0.007560434068943109,3719.0164109124003,1870.3115793333752,0.4251597121813302,0.34550966581117154
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04794126408543121,0.2417134059684625,0.24487579422318637,0.16573860735887913,0.036030122855324836,1840.4102311248653,0.3025935343375693,0.007385279787516229,-224.99754612738548,627.7557889228407,0.9941114037127134,0.9562257880611509
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.01922020713202907,0.01042551898056886,0.736609905487221,0.08503928746827022,0.3679533993644537,2910.4880977387,0.5553416687413891,0.00879225544450137,1094.3779558711612,673.5130660041439,0.9662704652973471,0.6003637230873261
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.00857314580084698,0.9533743264680685,0.6312098781649651,0.11481367498902088,0.27699211940744334,1905.9684062857787,1.1813456379866139,0.003951247262309261,914.5006681899753,188.444901819033,0.011702117726957588,0.825545318854761
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.004409127068681747,0.9675633252317445,0.5438374251474948,0.09801336400509938,0.19248254643854343,3200.7064382178346,0.9512865724759428,0.006053600442174632,1531.212758775265,204.188214334652,0.012392748327132276,0.6560389801941615
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.011856683352913448,0.38971268889123,0.5156184064380009,0.054920725994073216,0.16688986913593604,2497.2514844008515,0.8133007538782367,0.009327917198730596,3026.0069426457976,557.3872697080373,0.2523466542880687,0.6644075972633524
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.01640906681396425,0.09117151184546221,0.6861514732960045,0.14891063085638997,0.5411906661345371,3258.2259953914004,0.30574084441643357,0.007585295179112836,1180.0096109676854,754.4591297874883,0.9754490664672255,0.8731171307160192
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.021803025187271445,0.06738789303395662,0.703556832007354,0.14088663484154185,0.8490801965521839,2372.9757210381404,1.3634037498461775,0.008647646142259127,1136.5223414398017,180.33288384669189,0.1695015670422356,0.8187460838148981
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.020563174336140244,0.6886850583825059,0.6600071766406173,0.09415213578282716,0.49856004386472647,2994.121162895666,1.3513324700181306,0.0013291413196570704,1435.9575141725866,199.13782765034873,0.016491830846851532,0.6807907156605381
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.005205544392413788,0.428090440502395,0.6463167446394442,0.052231477796272144,0.7905509301430179,3244.1560344806894,0.43474977619166677,0.007216828923202791,5269.106612745053,1132.3394970667139,0.35600305331582877,0.535406678141589
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.005280740882817837,0.8357894648844667,0.8968912156043842,0.1338869782021755,0.09828607256905689,2452.388801932732,1.4951538218936358,0.0028907400133752394,1181.8563953320427,176.37922228555558,0.009128836037490071,0.907667111412575
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.034867174042868265,0.6800390546920335,0.5295489023968053,0.07340510967552762,0.9976423203939291,3347.616812791448,1.2251709548355512,0.00500728633296604,2752.175557170124,315.4072759686507,0.07325193663804423,0.7120165175934117
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.008732613263914757,0.7562304187335457,0.4472512431943999,0.13457528127706364,0.7842078224113309,2439.7688097141613,0.8924206407986307,0.005038561872143277,1152.925602523576,198.81463794252852,0.021942624734332797,0.6954414066361829
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04545932985295331,0.3000785664576547,0.45437078781302953,0.13015487365562822,0.9330997665676473,3381.713116023451,0.7300974319441983,0.0013176250992344902,3826.3615250114462,644.0356770372703,0.3515796090026017,0.6542500778990196
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0171167595368885,0.903811019927806,0.5236963220118054,0.08136907812569366,0.8575141067498032,1031.0183631852096,0.6734112712338048,0.0032646796659468774,979.7677033633478,433.0947616917435,0.1022428667030611,0.709986498345896
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03013578407486857,0.9618190510478305,0.5982112822169103,0.11179504256199738,0.4581598427404742,2174.3612803972765,0.7702156057874384,0.004019134136683185,3941.2187870463927,1080.7301596085556,0.1812709812526113,0.48015636569507114
